STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,USA,United States,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2018,,10.2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,USA,United States,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,10.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,USA,United States,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,12.2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,USA,United States,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2021,,11.6,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,USA,United States,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2022,,16.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,LUX,Luxembourg,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2023,,10.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ROU,Romania,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,2.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,BEL,Belgium,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,5.5,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,LVA,Latvia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,1.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,DEU,Germany,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,4.6,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,GRC,Greece,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,1.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,SWE,Sweden,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,1.9,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,SWE,Sweden,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,1.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,SWE,Sweden,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,1.4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,SWE,Sweden,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,5.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,SVK,Slovak Republic,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,1.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,PRT,Portugal,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,0.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,PRT,Portugal,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,1.2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,2.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,3.9,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,4.5,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,4.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,4.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,4.6,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,ISL,Iceland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2023,,5,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,HRV,Croatia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,0.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CHE,Switzerland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2017,,1.5,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CHE,Switzerland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2022,,2.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,SVN,Slovenia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,2.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,SVK,Slovak Republic,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,0.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,FIN,Finland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,5.2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,FIN,Finland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,3.4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,FIN,Finland,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,4.6,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2017,,14.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2018,,6.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,7.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2020,,5.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2021,,7.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2022,,23.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CRI,Costa Rica,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2022,,3.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CRI,Costa Rica,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2023,,3.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CHL,Chile,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,1,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CHL,Chile,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,1.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CHL,Chile,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2018,,2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CHL,Chile,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,1.4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CRI,Costa Rica,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2022,,16.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CRI,Costa Rica,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2023,,16.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,DNK,Denmark,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2017,,1.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,DNK,Denmark,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2021,,3.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,HRV,Croatia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,0,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,DNK,Denmark,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,2.5,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,DNK,Denmark,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,2.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,DNK,Denmark,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,3.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2017,,9.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2018,,8.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,14,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,14.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2021,,12,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,CZE,Czechia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2022,,26.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2013,,0.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,1.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,4.9,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,7.1,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,9.2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,18.5,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,24,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,NZL,New Zealand,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2023,,27.1,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,USA,United States,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,3.4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_VP(1.0),Use of vaping products,I,USA,United States,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2015,,2.6,,D,Definition differs,0,Units,,
